class_id,subclass_id,class,subclass,level,name,description,grants_spell_id,attack_bonus_ability,attack_bonus_formula,save_dc_ability,save_dc_formula
rogue,core,Rogue,Core,14,Devious Strikes,"Passive; you add new Cunning Strike options: Daze (Cost 2d6)—Con save or, on its next turn, the target can do only one of: move, take an Action, or take a Bonus Action. Obscure (Cost 3d6)—Dex save or Blinded until the end of its next turn. Knock Out (Cost 6d6)—Con save or Unconscious for 1 minute or until it takes any damage (repeat save at end of each of its turns; ends on a success).",,,,,
rogue,core,Rogue,Core,15,Slippery Mind,Passive; you gain proficiency in Wisdom and Charisma saving throws.,,,,,
rogue,core,Rogue,Core,16,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
rogue,core,Rogue,Core,18,Elusive,Passive; no attack roll can have Advantage against you unless you have the Incapacitated condition.,,,,,
rogue,core,Rogue,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
rogue,core,Rogue,Core,2,Cunning Action,"Bonus Action; you can take the Dash, Disengage, or Hide action.",,,,,
rogue,core,Rogue,Core,20,Stroke of Luck,"No action; when you fail a d20 Test (attack roll, ability check, or saving throw), you can turn the roll into a 20. Once you use this feature, you can’t use it again until you finish a Short or Long Rest.",,,,,
rogue,core,Rogue,Core,3,Rogue Subclass,"Passive; choose a Rogue subclass. You gain that subclass’s features at Rogue levels 3, 9, 13, and 17.",,,,,
rogue,core,Rogue,Core,3,Steady Aim,"Bonus Action; if you haven’t moved during this turn, you give yourself Advantage on your next attack roll this turn. After you use this feature, your Speed is 0 until the end of the current turn.",,,,,
rogue,core,Rogue,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. You gain this feature again at Rogue levels 8, 10, 12, and 16.",,,,,
rogue,core,Rogue,Core,5,Cunning Strike,"When you deal Sneak Attack damage, you can forgo Sneak Attack dice to add one Cunning Strike effect; remove the die(s) before rolling Sneak Attack damage. Save DC (if any) = 8 + your Dexterity modifier + Proficiency Bonus. Options: Poison (Cost 1d6)—Con save or Poisoned for 1 minute (repeat save at end of each of its turns; requires you to have a Poisoner’s Kit on your person). Trip (Cost 1d6)—Large or smaller Dex save or Prone. Withdraw (Cost 1d6)—after the attack, you move up to half your Speed without provoking Opportunity Attacks.",,,,,
rogue,core,Rogue,Core,5,Uncanny Dodge,Reaction; trigger: an attacker you can see hits you with an attack roll. Effect: halve the attack’s damage against you (rounded down).,,,,,
rogue,core,Rogue,Core,6,Expertise,Choose 2 more of your skill proficiencies (or 1 skill proficiency and Thieves’ Tools). Your Proficiency Bonus is doubled for any ability check you make that uses either chosen proficiency.,,,,,
rogue,core,Rogue,Core,7,Evasion,"Passive; when an effect allows a Dexterity saving throw for half damage, you take no damage on a success and half damage on a failure. You can’t use Evasion if you have the Incapacitated condition.",,,,,
rogue,core,Rogue,Core,7,Reliable Talent,"Passive; whenever you make an ability check that uses a skill or tool proficiency, treat any d20 roll of 9 or lower as a 10.",,,,,
rogue,core,Rogue,Core,8,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
rogue,soulknife,Rogue,Soulknife,13,Psychic Veil,Magic Action; you gain the Invisible condition for 1 hour (or until you dismiss it). This ends early immediately after you deal damage to a creature or force a creature to make a saving throw. Uses: 1 per Long Rest; you can restore the use by expending 1 Psionic Energy Die (no action).,,,,,
rogue,soulknife,Rogue,Soulknife,17,Rend Mind,"When you use Psychic Blades to deal Sneak Attack damage to a creature, you can force it to make a Wisdom save (DC = 8 + your Dexterity modifier + Proficiency Bonus). On a failure, it has the Stunned condition for 1 minute (repeat save at end of each of its turns; ends on a success). Uses: 1 per Long Rest; you can restore the use by expending 3 Psionic Energy Dice (no action).",,,,,
rogue,soulknife,Rogue,Soulknife,3,Psionic Power,"You gain Psionic Energy Dice that fuel soulknife powers (see table: 4 dice at Rogue 3; die size starts d6 and increases with Rogue level; regain 1 die on a Short Rest and all on a Long Rest). Powers: Psi-Bolstered Knack—when you fail an ability check using a skill or tool you’re proficient with, roll a Psionic Energy Die and add it; the die is expended only if this turns the check into a success. Psychic Whispers—Magic Action: choose up to PB creatures you can see and roll a Psionic Energy Die; for that many hours, you and the chosen creatures can communicate telepathically within 1 mile; first use after each Long Rest doesn’t expend the die.",,,,,
rogue,soulknife,Rogue,Soulknife,3,Psychic Blades,"When you take the Attack action or make an Opportunity Attack, you can manifest a psychic blade in a free hand and attack with it (Simple melee weapon; 1d6 Psychic damage; Finesse; Thrown 60/120; Mastery: Vex). The blade vanishes after it hits or misses and leaves no mark. After you attack with the blade on your turn, you can make one attack with a second psychic blade as a Bonus Action if your other hand is free; that bonus blade deals 1d4 Psychic damage.",,,,,
rogue,soulknife,Rogue,Soulknife,9,Soul Blades,"You gain: Homing Strikes—when you miss with a Psychic Blade attack, roll a Psionic Energy Die and add it to the attack roll; the die is expended only if it turns the miss into a hit. Psychic Teleportation—Bonus Action: manifest a blade, expend and roll a Psionic Energy Die, throw it to an unoccupied space you can see up to 10 × the roll feet away, then teleport to that space.",,,,,
rogue,thief,Rogue,Thief,13,Use Magic Device,"You ignore all class, race, and level requirements on attuning to or using a magic item. In addition, you can attune to up to four magic items at once (instead of three).",,,,,
rogue,thief,Rogue,Thief,17,Thief's Reflexes,You can take two turns during the first round of any combat: one at your normal Initiative and a second at your Initiative minus 10.,,,,,
rogue,thief,Rogue,Thief,3,Fast Hands,"You can use the Bonus Action granted by Cunning Action to make a Dexterity (Sleight of Hand) check, use Thieves’ Tools to Disarm a Trap or open a lock, or take the Utilize action.",,,,,
rogue,thief,Rogue,Thief,3,Second-Story Work,"You gain a Climb Speed equal to your Speed. In addition, when you make a running jump, the distance you cover increases by a number of feet equal to your Dexterity modifier.",,,,,
rogue,thief,Rogue,Thief,9,Supreme Sneak,You have Advantage on Dexterity (Stealth) checks if you move no more than half your Speed on the same turn.,,,,,
sorcerer,core,Sorcerer,Core,1,Innate Sorcery,"Bonus Action; self; lasts 1 minute. While active: your Sorcerer spell save DC increases by 1, and you have Advantage on attack rolls for Sorcerer spells. Uses: 2 per Long Rest.",,,,,
sorcerer,core,Sorcerer,Core,1,Spellcasting,"You prepare Sorcerer spells and cast them using spell slots. Spellcasting ability: Charisma (spell save DC and spell attack bonus). Cantrips: you know Sorcerer cantrips per the class table; whenever you gain a Sorcerer level, you can replace one Sorcerer cantrip you know with another Sorcerer cantrip. Prepared Spells (level 1+): you prepare a fixed number of Sorcerer spells by Sorcerer level (per the class table); whenever you finish a Long Rest, you can change which Sorcerer spells you have prepared.",,,,,
sorcerer,core,Sorcerer,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
sorcerer,core,Sorcerer,Core,2,Font of Magic,"You gain Sorcery Points (SP) as shown on the Sorcerer class table; you regain all expended SP when you finish a Long Rest. You can convert between SP and spell slots: (1) Create Spell Slot—Bonus Action; spend SP to create one spell slot. Cost: 1st=2 SP, 2nd=3 SP, 3rd=5 SP, 4th=6 SP, 5th=7 SP. You can create only one slot per turn, and created slots vanish when you finish a Long Rest. (2) Convert Spell Slot—Bonus Action; expend one spell slot to regain SP. Gain: 1st=2 SP, 2nd=3 SP, 3rd=5 SP, 4th=6 SP, 5th=7 SP.",,,,,
sorcerer,core,Sorcerer,Core,2,Metamagic,"When you cast a Sorcerer spell, you can use one Metamagic option you know (unless it says otherwise), spending Sorcery Points as listed. You know 2 options at Sorcerer 2, and you learn more at higher Sorcerer levels per the class table; whenever you gain a Sorcerer level, you can replace one Metamagic option you know with another. Common options include: Careful (1 SP), Distant (1 SP), Empowered (1 SP), Extended (1 SP), Heightened (2 SP), Quickened (2 SP), Seeking (1 SP), Subtle (1 SP), and Twinned (1 SP; only on spells that can target only one creature and that don’t have a range of Self).",,,,,
sorcerer,core,Sorcerer,Core,20,Arcane Apotheosis,"Passive upgrade; while Innate Sorcery is active, once on each of your turns you can apply one Metamagic option to a Sorcerer spell you cast without spending Sorcery Points for that one option (any additional Metamagic you apply still costs SP as normal).",,,,,
sorcerer,core,Sorcerer,Core,3,Sorcerer Subclass,"Passive; you choose a Sorcerous Origin. You gain that origin’s features at Sorcerer levels 3, 6, 14, and 18.",,,,,
sorcerer,core,Sorcerer,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. You gain this feature again at Sorcerer levels 8, 12, and 16.",,,,,
sorcerer,core,Sorcerer,Core,5,Sorcerous Restoration,"When you finish a Short Rest, you can regain expended Sorcery Points up to a maximum equal to half your Sorcerer level (round down). Once you use this feature, you can’t use it again until you finish a Long Rest.",,,,,
sorcerer,core,Sorcerer,Core,7,Sorcery Incarnate,"If you have no uses of Innate Sorcery left, you can activate Innate Sorcery anyway by spending 2 Sorcery Points when you take the Bonus Action to activate it. Also, while Innate Sorcery is active, you can apply up to two Metamagic options to each Sorcerer spell you cast (paying each option’s Sorcery Point cost as normal).",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,14,Revelation in Flesh,"Bonus Action; spend 1 or more Sorcery Points to transform your body for 10 minutes. For each Sorcery Point spent, choose one benefit: Aquatic Adaptation—Swim Speed = 2× your Speed and you can breathe underwater; Glistening Flight—Fly Speed = your Speed and you can hover; See the Invisible—see Invisible creatures within 60 ft that aren’t behind Total Cover; Wormlike Movement—you can move through 1‑inch spaces and you can spend 5 ft of movement to escape nonmagical restraints or the Grappled condition.",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,18,Warping Implosion,"Magic Action; teleport to an unoccupied space you can see within 120 ft. Then each creature within 30 ft of the space you left makes a Strength save vs your spell save DC. Fail: 3d10 Force damage and pulled straight toward the space you left (ending in the nearest unoccupied space). Success: half damage, no pull. Uses: 1 per Long Rest, unless you spend 5 Sorcery Points (no action) to restore the use.",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,3,Psionic Spells,"You always have certain spells prepared based on your Sorcerer level: 3—Arms of Hadar, Calm Emotions, Detect Thoughts, Dissonant Whispers, Mind Sliver; 5—Hunger of Hadar, Sending; 7—Evard’s Black Tentacles, Summon Aberration; 9—Rary’s Telepathic Bond, Telekinesis. Special casting: if you cast one of these spells by spending Sorcery Points (see Psionic Sorcery), it requires no Verbal or Somatic components and no Material components unless the components are consumed or have a cost.",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,3,Telepathic Speech,"Bonus Action; choose one creature you can see within 30 ft. You and that creature can communicate telepathically while you are within miles of each other equal to your Charisma modifier (minimum 1 mile). To understand each other, you must each communicate mentally in a language the other knows. Duration: minutes equal to your Sorcerer level. Ends early if you form a telepathic connection with a different creature using this feature.",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,6,Psionic Sorcery,"When you cast a 1st‑level or higher spell from your Psionic Spells feature, you can either expend a spell slot as normal or spend Sorcery Points equal to the spell’s level to cast it. If you cast it by spending Sorcery Points, it uses the component rules from Psionic Spells (no V/S, and no M unless consumed/cost).",,,,,
sorcerer,aberrant_sorcery,Sorcerer,Aberrant Sorcery,6,Psychic Defenses,"Passive; you have Resistance to Psychic damage, and you have Advantage on saving throws to avoid or end the Charmed or Frightened condition.",,,,,
sorcerer,clockwork_sorcery,Sorcerer,Clockwork Sorcery,14,Trance of Order,"Bonus Action; self; lasts 1 minute. While active: (1) attack rolls against you can’t benefit from Advantage; (2) whenever you make an attack roll, ability check, or saving throw, you can treat a d20 roll of 9 or lower as a 10. Uses: 1 per Long Rest, unless you spend 5 Sorcery Points (no action) to restore the use.",,,,,
sorcerer,clockwork_sorcery,Sorcerer,Clockwork Sorcery,18,Clockwork Cavalcade,"Action; 30‑ft Cube originating from you. Summon intangible spirits of order that immediately do all of the following in the Cube: (1) restore up to 100 HP total, divided as you choose among any number of creatures of your choice in the Cube; (2) repair any damaged objects entirely in the Cube; (3) end every spell of 6th level or lower on creatures and objects of your choice in the Cube. Uses: 1 per Long Rest, unless you spend 7 Sorcery Points (no action) to restore the use.",,,,,
sorcerer,clockwork_sorcery,Sorcerer,Clockwork Sorcery,3,Clockwork Spells,You always have certain spells prepared based on your Sorcerer level (see the Clockwork Spells table for the subclass).,,,,,
sorcerer,clockwork_sorcery,Sorcerer,Clockwork Sorcery,3,Restore Balance,Reaction; trigger: a creature you can see within 60 ft is about to roll a d20 with Advantage or Disadvantage. Effect: cancel both Advantage and Disadvantage for that roll (it becomes a normal roll). Uses: a number of times equal to your Charisma modifier (minimum 1); regain all uses on a Long Rest.,,,,,
sorcerer,clockwork_sorcery,Sorcerer,Clockwork Sorcery,6,Bastion of Law,"Action; 30 ft; choose yourself or one creature you can see. Spend 1–5 Sorcery Points to create a magical ward that lasts until you finish a Long Rest or you use this feature again. The ward has a pool of d8s equal to Sorcery Points spent. When the warded creature takes damage, it can use its Reaction to spend any number of those d8s, roll them, and reduce the damage by the total rolled; the spent dice are removed from the pool.",,,,,
,,,,,,,,,,,
sorcerer,draconic_sorcery,Sorcerer,Draconic Sorcery,14,Dragon Wings,"Bonus Action; manifest spectral dragon wings for 10 minutes (ends early if you dismiss them, you are Incapacitated, or you manifest them again). While active, you gain a Fly Speed equal to your Speed. Uses: 1 per Long Rest, unless you spend 3 Sorcery Points (no action) to restore the use.",,,,,
sorcerer,draconic_sorcery,Sorcerer,Draconic Sorcery,18,Summon Draconic Spirit,"You always have Summon Draconic Spirit prepared, and you can cast it once without expending a spell slot. You regain the free cast when you finish a Long Rest.",,,,,
sorcerer,draconic_sorcery,Sorcerer,Draconic Sorcery,3,Draconic Resilience,"Passive; when you aren’t wearing armor, your base AC is 10 + your Dexterity modifier + your Charisma modifier. Also, your HP maximum increases by 3 at Sorcerer 3, and it increases by 1 whenever you gain another Sorcerer level.",,,,,
sorcerer,draconic_sorcery,Sorcerer,Draconic Sorcery,3,Draconic Spells,You always have certain spells prepared based on your Sorcerer level (see the Draconic Spells table for the subclass).,,,,,
sorcerer,draconic_sorcery,Sorcerer,Draconic Sorcery,6,Elemental Affinity,"Choose a damage type when you gain the feature: Acid, Cold, Fire, Lightning, or Poison. Resistance: you have Resistance to that damage type. Extra Damage: once on each of your turns, when you deal damage of that type with a Sorcerer spell, add your Charisma modifier to one damage roll of that spell.",,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,14,Controlled Chaos,"When you roll on the Wild Magic Surge table, roll twice and choose which of the two results takes effect.",,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,18,Tamed Surges,"Once per Long Rest, when you trigger a Wild Magic Surge, you can choose the surge result instead of rolling.",,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,3,Tides of Chaos,"You can twist fate. Before you roll a d20 for an attack roll, ability check, or saving throw, you can gain Advantage on that roll. After you do, you can’t use this feature again until you finish a Long Rest unless the DM triggers a Wild Magic Surge (often when you cast a Sorcerer spell of 1st level or higher), which restores your use when the surge occurs.",,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,3,Wild Magic Spells,You always have certain spells prepared based on your Sorcerer level (see the Wild Magic Spells table for the subclass).,,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,3,Wild Magic Surge,"When you cast a Sorcerer spell of 1st level or higher, the DM can have you roll on the Wild Magic Surge table (or can call for a d20 check and trigger a surge if it reaches the surge threshold, per the table’s rules). The surge creates a random magical effect; resolve it immediately unless the table result says otherwise.",,,,,
sorcerer,wild_magic_sorcery,Sorcerer,Wild Magic Sorcery,6,Bend Luck,"Reaction; trigger: you see a creature within 60 ft make a d20 roll (attack roll, ability check, or saving throw). Spend 1 Sorcery Point to add or subtract 1d4 to that roll (choose after seeing the roll but before its result is determined).",,,,,
warlock,core,Warlock,Core,1,Eldritch Invocations,"Passive; you learn Eldritch Invocations—permanent occult talents. You gain 1 invocation at Warlock 1 and gain more at higher Warlock levels (see class table). When you gain a Warlock level, you can replace 1 invocation with another you qualify for; you can’t replace an invocation that is a prerequisite for another invocation you have.",,,,,
warlock,core,Warlock,Core,1,Pact Magic,"Spellcasting; you know 2 Warlock cantrips (you may replace 1 when you gain a Warlock level; you learn extra cantrips at Warlock 4 and 10). Pact Slots: you have a small number of spell slots, all the same level (1st–5th), and you regain all expended Pact Magic slots on a Short or Long Rest. Prepared Spells: start by preparing 2 level-1 Warlock spells; your number of prepared Warlock spells increases by level (see class table). When you gain a Warlock level, you can replace 1 prepared Warlock spell with another you can cast with your current slot level. Spellcasting ability: Charisma. Focus: Arcane Focus.",,,,,
warlock,core,Warlock,Core,11,Mystic Arcanum (6th),"Choose one 6th-level Warlock spell as your arcanum. You can cast that spell once without expending a spell slot; regain this use on a Long Rest. When you gain a Warlock level, you may replace this arcanum spell with another 6th-level Warlock spell.",,,,,
warlock,core,Warlock,Core,12,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
warlock,core,Warlock,Core,13,Mystic Arcanum (7th),"Choose one 7th-level Warlock spell as your arcanum. You can cast it once without expending a spell slot; regain this use on a Long Rest. When you gain a Warlock level, you may replace this arcanum spell with another 7th-level Warlock spell.",,,,,
warlock,core,Warlock,Core,15,Mystic Arcanum (8th),"Choose one 8th-level Warlock spell as your arcanum. You can cast it once without expending a spell slot; regain this use on a Long Rest. When you gain a Warlock level, you may replace this arcanum spell with another 8th-level Warlock spell.",,,,,
warlock,core,Warlock,Core,16,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
warlock,core,Warlock,Core,17,Mystic Arcanum (9th),"Choose one 9th-level Warlock spell as your arcanum. You can cast it once without expending a spell slot; regain this use on a Long Rest. When you gain a Warlock level, you may replace this arcanum spell with another 9th-level Warlock spell.",,,,,
warlock,core,Warlock,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
warlock,core,Warlock,Core,2,Magical Cunning,"1-minute rite; at the end, you regain expended Pact Magic spell slots, up to half your maximum number of Pact Magic slots (rounded up). Once per Long Rest.",,,,,
warlock,core,Warlock,Core,20,Eldritch Master,"Passive upgrade; when you use Magical Cunning, you regain all your expended Pact Magic spell slots (instead of up to half).",,,,,
warlock,core,Warlock,Core,3,Warlock Subclass,"Passive; choose a Warlock Patron (Archfey, Celestial, Fiend, or Great Old One). You gain Patron features at Warlock levels 3, 6, 10, and 14.",,,,,
warlock,core,Warlock,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. (You gain this feature again at Warlock levels 8, 12, and 16.)",,,,,
warlock,core,Warlock,Core,8,Ability Score Improvement,Passive; you gain the Ability Score Improvement feat or another feat you qualify for.,,,,,
warlock,core,Warlock,Core,9,Contact Patron,"Passive + spell; you always have Contact Other Plane prepared. You can cast it without expending a spell slot to contact your patron, and you automatically succeed on the spell’s saving throw. Once per Long Rest.",,,,,
warlock,archfey_patron,Warlock,Archfey Patron,10,Beguiling Defenses,"Passive + Reaction; you are immune to the Charmed condition. Also, immediately after a creature you can see hits you with an attack roll, you can use your Reaction to halve the damage you take (round down) and force the attacker to make a Wisdom save vs your spell save DC; on a failed save, the attacker takes Psychic damage equal to the damage you take. Once per Long Rest, unless you expend a Pact Magic spell slot (no action) to restore your use of this Reaction.",,,,,
warlock,archfey_patron,Warlock,Archfey Patron,14,Bewitching Magic,"Immediately after you cast an Enchantment or Illusion spell using an action and a spell slot, you can cast Misty Step as part of the same action without expending a spell slot.",,,,,
warlock,archfey_patron,Warlock,Archfey Patron,3,Archfey Spells,"Always-prepared spells by Warlock level: 3—Calm Emotions, Faerie Fire, Misty Step, Phantasmal Force, Sleep; 5—Blink, Plant Growth; 7—Dominate Beast, Greater Invisibility; 9—Dominate Person, Seeming.",,,,,
warlock,archfey_patron,Warlock,Archfey Patron,3,Steps of the Fey,"You can cast Misty Step without expending a spell slot a number of times equal to your Charisma modifier (minimum 1); regain all uses on a Long Rest. Each time you cast Misty Step, choose one extra effect: Refreshing Step—after you teleport, you or one creature you can see within 10 ft of you gains 1d10 Temporary HP; Taunting Step—creatures within 5 ft of the space you left make a Wisdom save vs your spell save DC or have Disadvantage on attack rolls against creatures other than you until the start of your next turn.",,,,,
warlock,archfey_patron,Warlock,Archfey Patron,6,Misty Escape,"Reaction; when you take damage, you can cast Misty Step as a Reaction. Also, you add these Steps of the Fey options: Disappearing Step—you have the Invisible condition until the start of your next turn or until immediately after you make an attack roll, deal damage, or cast a spell; Dreadful Step—creatures within 5 ft of the space you left or the space you appear in (your choice) make a Wisdom save vs your spell save DC or take 2d10 Psychic damage.",,,,,
warlock,celestial_patron,Warlock,Celestial Patron,10,Celestial Resilience,"Whenever you finish a Short or Long Rest, or whenever you use Magical Cunning, you gain Temporary HP equal to your Warlock level + your Charisma modifier. Choose up to five creatures you can see when you gain those Temp HP; each chosen creature gains Temporary HP equal to half your Warlock level + your Charisma modifier.",,,,,
warlock,celestial_patron,Warlock,Celestial Patron,14,Searing Vengeance,Trigger: when you or an ally within 60 ft is about to make a death saving throw. Effect: the creature regains HP equal to half its HP maximum and can end the Prone condition on itself. Each creature of your choice within 30 ft of that creature takes Radiant damage equal to 2d8 + your Charisma modifier and is Blinded until the end of the current turn. Uses: 1 per Long Rest.,,,,,
warlock,celestial_patron,Warlock,Celestial Patron,3,Celestial Spells,"Always-prepared spells/cantrips by Warlock level: 3—Aid, Cure Wounds, Guiding Bolt, Lesser Restoration, Light, Sacred Flame; 5—Daylight, Revivify; 7—Guardian of Faith, Wall of Fire; 9—Greater Restoration, Summon Celestial.",,,,,
warlock,celestial_patron,Warlock,Celestial Patron,3,Healing Light,"Bonus Action; 60 ft; you have a pool of d6s equal to 1 + your Warlock level. You heal yourself or one creature you can see within 60 ft by expending dice from the pool (max dice spent at once = your Charisma modifier, minimum 1). Roll the dice; the target regains HP equal to the total. Regain all expended dice on a Long Rest.",,,,,
warlock,celestial_patron,Warlock,Celestial Patron,6,Radiant Soul,"Passive; you have Resistance to Radiant damage. Once per turn, when a spell you cast deals Radiant or Fire damage, add your Charisma modifier to that spell’s damage against one target of the spell.",,,,,
warlock,fiend_patron,Warlock,Fiend Patron,10,Fiendish Resilience,"When you finish a Short or Long Rest, choose one damage type other than Force. You have Resistance to that damage type until you choose a different one with this feature.",,,,,
warlock,fiend_patron,Warlock,Fiend Patron,14,Hurl Through Hell,"Once per turn when you hit a creature with an attack roll, the target makes a Charisma save vs your spell save DC. On a failed save, the target disappears; if it isn’t a Fiend, it takes 8d10 Psychic damage and has the Incapacitated condition until the end of your next turn. At the end of your next turn, it returns to the space it left (or the nearest unoccupied space). Uses: 1 per Long Rest, unless you expend a Pact Magic spell slot (no action) to restore your use.",,,,,
warlock,fiend_patron,Warlock,Fiend Patron,3,Dark One's Blessing,"Passive; when you reduce an enemy to 0 HP, you gain Temporary HP equal to your Charisma modifier + your Warlock level (minimum 1). You also gain this benefit if someone else reduces an enemy within 10 ft of you to 0 HP.",,,,,
warlock,fiend_patron,Warlock,Fiend Patron,3,Fiend Spells,"Always-prepared spells by Warlock level: 3—Burning Hands, Command, Scorching Ray, Suggestion; 5—Fireball, Stinking Cloud; 7—Fire Shield, Wall of Fire; 9—Geas, Insect Plague.",,,,,
warlock,fiend_patron,Warlock,Fiend Patron,6,Dark One's Own Luck,"After you roll an ability check or saving throw but before its effects occur, you can add 1d10 to the roll. Uses: a number of times equal to your Charisma modifier (minimum 1) per Long Rest; no more than once per roll.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,10,Eldritch Hex,"You always have Hex prepared. When you cast Hex and choose an ability, the target also has Disadvantage on saving throws of the chosen ability for Hex’s duration.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,10,Thought Shield,"Passive; your thoughts can’t be read by telepathy or other means unless you allow it. You have Resistance to Psychic damage, and whenever a creature deals Psychic damage to you, that creature takes the same amount of Psychic damage.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,14,Create Thrall,"When you cast Summon Aberration, you can cast it without requiring Concentration. If you do, the spell’s duration becomes 1 minute for that casting, and the summoned Aberration gains Temporary HP equal to your Warlock level + your Charisma modifier.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,3,Awakened Mind,"Bonus Action; choose one creature you can see within 30 ft. You and the chosen creature can communicate telepathically while within a number of miles equal to your Charisma modifier (minimum 1 mile), as long as you both mentally use a language the other knows. Duration: a number of minutes equal to your Warlock level (ends early if you bond to a different creature).",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,3,Great Old One Spells,"Always-prepared spells by Warlock level: 3—Detect Thoughts, Dissonant Whispers, Phantasmal Force, Tasha’s Hideous Laughter; 5—Clairvoyance, Hunger of Hadar; 7—Confusion, Summon Aberration; 9—Modify Memory, Telekinesis.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,3,Psychic Spells,"When you cast a Warlock spell that deals damage, you can change its damage type to Psychic. Also, when you cast a Warlock spell that is an Enchantment or Illusion, you can cast it without Verbal or Somatic components.",,,,,
warlock,great_old_one_patron,Warlock,Great Old One Patron,6,Clairvoyant Combatant,"When you form a telepathic bond with a creature using Awakened Mind, you can force it to make a Wisdom save vs your spell save DC. On a failed save for the duration of the bond: it has Disadvantage on attack rolls against you, and you have Advantage on attack rolls against it. Uses: 1 per Short or Long Rest, unless you expend a Pact Magic spell slot (no action) to restore your use.",,,,,
wizard,core,Wizard,Core,1,Arcane Recovery,"Once per day when you finish a Short Rest, you can recover expended spell slots with a combined level equal to or less than half your Wizard level (rounded up). None of the recovered slots can be 6th level or higher.",,,,,
wizard,core,Wizard,Core,1,Ritual Adept,"You can cast a Wizard spell from your spellbook as a ritual if it has the Ritual tag, even if the spell isn’t prepared. Casting time increases by 10 minutes; no spell slot is expended.",,,,,
wizard,core,Wizard,Core,1,Spellcasting,"You prepare Wizard spells and cast them using spell slots. Spellcasting ability: Intelligence (spell save DC and spell attack bonus). Cantrips: you know 3 Wizard cantrips at Wizard 1; you learn additional cantrips at higher levels per the class table; whenever you gain a Wizard level, you may replace one known Wizard cantrip with another. Spellbook: you start with 6 level‑1 Wizard spells in your spellbook; whenever you gain a Wizard level, add 2 Wizard spells of levels you can cast to your spellbook for free. Preparing Spells: after a Long Rest, prepare a number of Wizard spells from your spellbook equal to your Wizard level + your Intelligence modifier (minimum 1).",,,,,
wizard,core,Wizard,Core,18,Spell Mastery,"Choose one level‑1 Wizard spell and one level‑2 Wizard spell from your spellbook. You always have them prepared, and you can cast each once per turn at its lowest level without expending a spell slot. If you cast either using a spell slot, it follows normal slot rules.",,,,,
wizard,core,Wizard,Core,19,Epic Boon,Passive; you gain an Epic Boon feat (or another feat you qualify for).,,,,,
wizard,core,Wizard,Core,2,Scholar,Choose one: Sage—gain proficiency in Arcana and History; or Tactician—gain proficiency in Investigation and one Gaming Set.,,,,,
wizard,core,Wizard,Core,2,Wizard Subclass,"Choose a Wizard subclass. You gain subclass features at Wizard levels 2, 6, 10, and 14.",,,,,
wizard,core,Wizard,Core,20,Signature Spells,Choose two level‑3 Wizard spells from your spellbook. You always have them prepared. You can cast each once at 3rd level without expending a spell slot; you regain these free uses when you finish a Short or Long Rest.,,,,,
wizard,core,Wizard,Core,4,Ability Score Improvement,"Passive; you gain the Ability Score Improvement feat or another feat you qualify for. You gain this feature again at Wizard levels 8, 12, and 16.",,,,,
wizard,school_of_abjuration,Wizard,School of Abjuration,10,Improved Abjuration,"When you cast an Abjuration spell that requires an ability check as part of the spell (such as Counterspell or Dispel Magic), add your Proficiency Bonus to that check.",,,,,
wizard,school_of_abjuration,Wizard,School of Abjuration,14,Spell Resistance,"You have Advantage on saving throws against spells, and you have Resistance to damage from spells.",,,,,
